frequency,cycle,realIMP,imIMP,label
89.04732,50.0,0.61473,0.16395,785
0.01999,21.0,1.66919,0.4336,1152
11.85184,229.0,0.81249,0.21957,1361
7.73731,65.0,0.95272,0.06315,2274
4.0524,51.0,1.40064,0.32271,1234
5.90628,127.0,0.80999,0.28477,1811
26.82772,14.0,0.77114,0.15958,557
74.14644,123.0,0.71005,0.05575,2154
405.52282,89.0,0.64268,0.22998,138
8030.59107,272.0,0.34202,0.02259,2414
16170.13484,13.0,0.325,0.04093,1660
720.2943,78.0,0.36384,0.04541,1530
835.15265,84.0,0.58901,0.12882,186
0.01999,55.0,1.21187,0.11252,78
1124.37651,168.0,0.44325,0.11014,41
0.01999,32.0,1.013,0.56271,978
0.66119,111.0,1.04082,0.09867,773
3.83887,28.0,0.76974,0.10209,1779
4.10994,43.0,1.3451,0.31387,974
0.44092,157.0,0.96311,0.13907,937
10.65289,342.0,1.06527,0.28303,677
2198.00203,116.0,0.62036,0.06877,1368
6.84107,85.0,1.03746,0.21319,71
0.01999,253.0,1.42289,0.12932,321
3195.34333,30.0,0.46708,0.07413,912
15751.27436,52.0,0.366,0.0517,1897
404.18147,287.0,0.67291,0.18355,1421
225.11603,170.0,0.74688,0.24087,324
20004.453,19.0,0.3529,0.01887,317
1979.8811,268.0,0.52345,0.03568,2413
0.01999,270.0,1.40107,0.15027,773
179.29747,259.0,0.73027,0.13697,466
12487.84697,178.0,0.38389,0.00564,1767
10.667,71.0,1.8749,0.08831,99
0.11837,43.0,1.25082,0.06754,669
434.73241,318.0,0.57506,0.08113,519
114.45781,342.0,0.59571,0.11935,2380
817.68709,187.0,0.37673,0.18967,1659
8.44695,227.0,0.84822,0.19868,630
5192.55531,180.0,0.24615,0.08232,998
16267.21423,35.0,0.31221,-0.07731,107
0.01999,98.0,1.59156,0.13399,250
0.01999,187.0,1.24867,0.09745,1064
0.01999,125.0,1.02091,0.28924,734
0.01999,217.0,1.6874,0.22766,1626
0.01999,325.0,1.55768,0.53017,238
22.36536,173.0,0.56168,0.14155,57
0.01999,337.0,1.84992,0.45375,1751
35.96338,265.0,0.87598,0.20915,2275
15.05223,43.0,1.11465,0.09968,8
0.01999,261.0,1.74326,0.21975,626
1.56452,123.0,1.48017,0.26601,674
0.01999,4.0,1.29296,0.35753,131
137.54784,36.0,0.61715,0.14155,1608
1693.15732,138.0,0.45843,0.05195,1236
0.01999,14.0,1.06085,0.46766,1507
0.42656,104.0,1.04393,0.01531,584
0.01999,91.0,1.25872,0.11762,166
217.49229,190.0,1.16599,0.09707,812
155.49493,245.0,0.69665,0.11246,478
344.96755,289.0,0.68386,0.16529,2190
3.52575,107.0,1.00289,0.48847,720
0.99056,185.0,1.07241,0.07616,2052
2217.05471,125.0,0.42698,-0.01841,2242
38.3814,52.0,0.64863,0.19599,1827
6255.0391,250.0,0.37907,0.01376,2411
43.12465,124.0,0.92855,0.14521,1193
17.78407,240.0,0.96445,0.05587,2422
4806.46904,46.0,0.35347,0.01184,1207
0.01999,104.0,1.25684,0.08241,143
0.01999,10.0,1.2956,0.49194,1733
2594.05892,26.0,0.48482,0.02281,2205
4.02039,199.0,1.12252,0.03536,2367
0.01999,100.0,0.71213,0.08431,1658
12.69528,52.0,1.54811,0.12532,2046
50.78357,76.0,0.60001,0.13172,1264
2.60996,16.0,1.03717,0.34347,1778
185.157,131.0,0.64336,0.22248,962
5.76976,202.0,0.99094,0.30605,826
624.13966,40.0,0.63481,0.04715,1838
9.09673,12.0,0.67539,0.07057,1848
16032.61356,44.0,0.31091,-0.00869,1160
255.80649,64.0,0.60105,0.141,93
0.01999,346.0,0.89596,0.11664,2151
12966.5406,9.0,0.27822,0.01179,1048
14.58244,56.0,0.9821,0.25043,2187
144.04498,10.0,0.56986,0.08426,747
0.01999,198.0,1.13282,0.10434,1190
7782.21067,261.0,0.39878,0.04107,1868
9828.50251,125.0,0.3205,0.0369,1438
24.26199,41.0,0.64373,0.30558,776
132.35036,309.0,0.54856,1.01496,1352
23.33003,185.0,0.8375,0.21148,871
1649.50528,159.0,0.55214,0.03781,2007
13.40116,64.0,0.84027,0.3333,1705
0.01999,235.0,0.83666,0.11032,1471
15967.09313,52.0,0.31642,-0.04175,1233
26.66597,232.0,0.99202,0.10377,2372
0.01999,12.0,0.9765,0.04408,2165
0.01999,64.0,1.02413,0.43863,100
300.51456,107.0,0.49858,0.24415,67
0.01999,8.0,1.32118,0.16529,0
338.22498,86.0,0.6829,0.23028,33
0.01999,73.0,1.22745,1.18879,1479
0.01999,127.0,0.99607,0.09281,709
2796.47133,85.0,0.54894,0.08697,90
72.22669,249.0,0.63214,0.10166,333
11.69217,267.0,0.93046,0.07091,2211
7.78258,95.0,0.72953,0.06906,1773
6.87968,110.0,0.93429,0.20636,93
11.46286,74.0,0.72827,0.17835,1803
123.62477,158.0,0.60597,0.27304,54
20004.453,171.0,1.31679,0.02188,474
0.01999,40.0,1.60145,0.23975,850
4.04871,278.0,1.65142,0.07298,291
0.01999,34.0,1.01357,0.26536,377
0.01999,141.0,1.40462,0.55395,1188
2.51352,215.0,1.09802,0.09492,562
0.01999,84.0,1.54855,1.1456,1490
0.01999,51.0,1.72719,0.68658,1798
0.01999,27.0,1.43502,0.05012,1826
0.01999,273.0,1.73173,0.36461,825
6.24927,215.0,0.98629,0.31954,719
18.46093,85.0,0.75252,0.23547,1267
0.01999,128.0,0.59015,0.08765,1824
195.17356,212.0,0.78179,0.21998,193
4365.16648,141.0,0.32252,0.05578,668
0.01999,160.0,1.54793,0.10476,1008
3.68212,177.0,1.36512,0.14568,664
9.40404,194.0,0.55265,-0.00339,404
31.76316,203.0,0.78384,0.14404,1806
0.01999,102.0,1.77909,0.54273,1358
0.72184,119.0,1.27132,0.2587,723
900.44253,187.0,0.51862,0.17921,371
0.01999,80.0,1.01793,0.07332,1155
13.12001,234.0,1.02225,0.1697,2380
0.01999,61.0,1.52787,0.24509,1495
10.4694,124.0,0.79597,0.29535,1831
9.44227,110.0,0.89725,0.21402,587
4.30527,84.0,1.20426,0.28588,1955
59.55756,269.0,0.7143,0.24147,660
901.04994,57.0,0.44057,0.05849,659
17.01022,108.0,0.75107,0.24353,584
151.5989,167.0,0.62445,0.14608,102
1.94626,59.0,1.05426,0.07301,1678
1248.35621,45.0,0.58446,0.11616,1404
51.14071,130.0,0.77348,0.23921,29
1246.99281,198.0,0.617,0.13184,708
12.98359,13.0,1.04521,0.07088,1275
0.01999,167.0,1.15301,0.09685,274
2489.12011,138.0,0.47219,0.02541,2114
4193.45589,167.0,0.28225,0.13735,437
3110.67953,85.0,0.43662,0.08242,577
145.0476,134.0,0.69376,0.2352,1786
1946.41768,35.0,0.50264,0.10958,2121
2.45277,65.0,1.02606,0.08001,0
1.82199,70.0,1.46408,0.43052,1406
0.01999,24.0,0.75919,0.06762,1879
0.01999,5.0,1.05993,0.29865,711
2820.09956,58.0,0.44734,0.06338,1724
1.97002,90.0,1.08328,0.10682,947
158.39856,195.0,0.56061,0.03053,2243
0.01999,36.0,1.4785,0.22765,1368
17.89046,15.0,0.82923,0.15451,2025
15783.8963,48.0,0.43262,0.01031,2273
54.29033,118.0,0.67807,0.09917,990
4.02811,1.0,1.30291,0.10476,676
4251.9007,287.0,0.34636,0.03241,2500
0.01999,51.0,1.05426,0.02217,1884
525.93555,83.0,0.51979,0.23402,896
0.01999,125.0,1.33717,0.24661,1042
610.83097,105.0,0.58347,0.08561,792
2308.39607,6.0,0.36115,0.06469,1296
119.85841,32.0,0.70249,0.06189,768
14.70416,255.0,0.89972,0.40737,1772
5.49036,31.0,1.37609,0.19009,1725
717.18094,183.0,0.35677,0.09085,787
115.3304,154.0,0.69736,0.23606,1584
518.04778,95.0,0.47065,0.11581,832
5.44384,85.0,1.14416,0.02353,573
0.01999,293.0,1.77731,0.31109,809
1.72527,84.0,1.08191,0.09834,551
2410.35284,23.0,0.53595,0.08829,1184
1874.4049,32.0,0.59431,0.10671,1249
2049.33404,158.0,0.52868,0.14218,1219
2.6075,33.0,0.6701,0.24439,1044
2.2767,53.0,1.14189,0.09359,2093
56.66636,78.0,0.73711,0.20736,2140
1.6655,38.0,1.25502,0.35689,1696
10.12354,62.0,1.02074,0.06285,1453
5477.48151,257.0,0.35449,0.05117,637
19943.239,25.0,0.31443,0.01337,353
810.37088,100.0,0.56047,0.24349,887
81.35132,241.0,0.68502,0.12222,1440
220.29109,20.0,0.63069,0.16187,600
3.81165,21.0,1.43815,0.08228,52
2.14645,3.0,1.45569,0.14029,545
3.43852,145.0,1.00262,0.21275,848
0.21297,116.0,1.19095,0.12866,1311
96.8441,42.0,1.19358,0.23564,727
22.62242,136.0,0.97194,0.09887,1414
22.99647,162.0,0.81497,0.29326,1511
0.01999,109.0,0.97872,0.15542,1321
0.01999,223.0,1.33014,0.73255,1049
2.66584,26.0,1.37505,0.23515,1471
181.14051,136.0,0.79241,0.11054,769
2.53342,73.0,1.33693,0.10697,1631
15955.18413,128.0,0.3071,0.01892,701
0.01999,44.0,1.01236,0.21331,844
0.01999,250.0,1.88688,0.17323,182
3.35303,237.0,1.02447,0.07904,508
20004.453,150.0,0.26124,-0.04312,1038
7.75087,33.0,1.33971,0.09268,1344
0.01999,276.0,1.18357,0.07717,2459
20004.453,7.0,0.262,-0.06186,1657
0.01999,38.0,1.70091,0.15664,100
2288.8844,17.0,0.38052,0.06035,1236
16138.75941,186.0,0.30358,0.00758,2413
0.01999,102.0,1.07014,0.19602,1179
22.71618,197.0,0.80494,0.2542,1871
890.10255,171.0,0.49797,0.07952,92
2005.04378,12.0,0.47374,0.03197,1815
265.70532,28.0,0.6583,0.1684,1005
4.9594,151.0,1.61374,0.32977,608
1.9637,131.0,1.13244,0.00294,1377
0.01999,62.0,1.50062,0.14694,1682
1.11611,100.0,1.43237,0.1543,997
566.8273,38.0,0.42347,0.19172,1367
2022.88736,71.0,0.54871,0.02331,2318
3.78394,116.0,1.11245,0.1268,356
649.14144,129.0,0.42865,0.17316,1222
3.74846,144.0,1.33979,0.06607,366
43.62501,22.0,0.64582,0.21926,1017
0.01999,59.0,1.7389,0.48539,1119
5.62962,192.0,1.809,0.1596,1280
6.51141,1.0,0.93142,0.19426,1292
12604.46136,159.0,0.29576,0.00409,2032
9.44369,308.0,0.92506,0.13862,2305
5.87773,80.0,1.99131,0.11369,898
263.50578,31.0,0.72068,0.23993,448
1089.66823,96.0,0.44579,0.20842,1138
0.01999,179.0,1.35227,0.1966,1399
0.01999,282.0,1.33295,0.3225,948
12765.10438,67.0,0.34905,-0.00332,985
2278.12425,17.0,0.47236,0.07784,2127
0.01999,39.0,1.35668,0.19122,449
9966.63629,123.0,0.33387,0.01244,132
1.46775,83.0,1.029,0.13127,858
10.71918,28.0,0.80287,0.19613,972
18.66849,232.0,0.85892,0.16934,1121
97.28494,60.0,0.75821,0.17229,1306
6413.45878,159.0,0.34067,0.05536,1056
226.4729,101.0,0.35685,0.09015,865
797.91958,26.0,0.39799,0.22355,1380
11.53237,346.0,0.97475,0.20214,400
400.79085,82.0,0.57684,0.07268,2123
0.01999,113.0,1.8713,0.13979,102
16.54686,152.0,0.76254,0.13159,2133
3.76024,40.0,1.69356,0.59831,301
4.87848,148.0,1.27945,0.16506,1761
2520.21582,19.0,0.48832,0.06487,60
8.21187,5.0,1.11504,0.06264,1645
0.01999,114.0,1.26334,0.12467,557
0.83897,13.0,1.29528,0.18239,4
56.05717,265.0,0.68996,0.12483,2027
10.60006,157.0,0.83177,0.09122,1904
611.80487,194.0,0.68249,0.06491,2058
2969.84427,101.0,0.46174,0.05364,79
8.80873,84.0,1.27254,0.24572,1828
1.10468,120.0,1.04684,0.16349,597
0.01999,55.0,1.28378,0.52487,2014
12524.91365,139.0,0.36811,0.01588,805
43.03484,146.0,0.63722,0.14072,1483
0.01999,83.0,0.97506,0.2319,671
1.26768,136.0,1.0724,0.07224,2455
8.08263,141.0,1.07093,0.10895,1304
6376.09974,159.0,0.32068,0.0517,1680
342.92955,31.0,0.66481,0.2227,1677
2.12199,5.0,1.33225,0.20706,24
0.01999,46.0,1.45699,0.04994,1878
160.09292,219.0,0.82359,0.12678,2128
108.94477,51.0,0.58746,0.15538,1116
1.63003,4.0,1.25697,0.0451,83
0.01999,264.0,1.50284,0.07066,2464
30.60374,171.0,0.64923,0.24775,1000
15883.84391,250.0,0.42224,0.01112,2206
3848.92849,118.0,0.38721,0.04948,2217
0.12706,139.0,1.26864,0.2831,1069
12.8552,71.0,0.70534,0.23565,1378
228.04898,254.0,0.52827,0.09989,2398
96.96799,72.0,0.52942,0.10068,1456
676.03559,73.0,0.5959,0.06895,2229
135.80426,53.0,0.6488,0.04767,1424
1216.29849,327.0,0.40241,0.66434,600
0.01999,324.0,0.99301,0.30243,982
9971.09362,2.0,0.4191,0.02441,132
3.0321,20.0,0.94713,0.5396,1872
11.70419,284.0,0.8292,0.13306,2434
0.01999,4.0,1.03767,0.04409,2131
3.43266,15.0,1.2813,0.49277,1916
0.91355,131.0,1.10932,0.06617,1278
0.01999,10.0,1.32698,0.0957,697
9768.73116,203.0,0.42729,-0.00945,275
0.01999,7.0,1.15649,0.1117,1749
956.42294,22.0,0.37868,0.12004,2293
964.33694,64.0,0.51771,0.09213,1387
15908.85704,1.0,0.45279,-0.04117,1715
11.04206,220.0,0.72728,0.15774,594
2.26059,95.0,1.33958,0.05121,1682
120.6108,63.0,0.75257,0.18739,782
121.9191,159.0,0.54948,0.18207,1493
0.01999,31.0,1.28923,0.12699,1367
0.01999,27.0,1.0731,0.62229,725
2879.30941,14.0,0.43407,0.04356,540
35.3913,127.0,0.72778,0.09682,50
118.52028,214.0,0.56275,0.12188,750
1.8632,266.0,0.99737,0.37626,897
17.61799,239.0,0.98403,0.26992,772
9897.92315,173.0,1.11367,0.00467,709
3.1537,165.0,1.4115,0.12483,945
12341.47425,219.0,0.42144,0.02547,1463
0.01999,45.0,1.53825,0.15589,1309
7859.76226,117.0,0.38771,-0.01566,289
4.51292,225.0,0.96014,0.08747,451
1583.0395,60.0,0.51892,0.06614,2236
0.01999,101.0,1.5213,0.16794,1819
0.01999,154.0,1.11911,0.19486,1465
2.99745,100.0,0.92733,0.117,1134
0.01999,309.0,1.04599,0.39221,1384
10010.74458,13.0,0.33398,0.01978,1785
0.01999,258.0,1.11354,0.11658,742
298.25225,40.0,0.60018,0.26202,1
34.4448,168.0,0.9157,0.2283,1957
0.01999,234.0,1.07582,0.24846,1069
45.87902,94.0,0.51839,0.0554,1874
112.30168,115.0,0.73576,0.17359,1341
8.22449,61.0,1.11672,-0.00266,2014
2288.96071,243.0,0.43036,0.07916,374
5.52856,34.0,0.93823,0.26854,306
129.44807,53.0,0.7606,0.14481,1167
0.01999,25.0,1.30742,0.22947,420
88.15414,62.0,0.83545,0.14243,388
329.23371,321.0,0.52186,0.21287,429
289.00007,150.0,0.54872,0.14885,248
8.44704,93.0,1.29843,0.28009,703
103.22457,47.0,0.5473,0.2307,0
122.74914,180.0,0.634,0.10984,2439
90.58513,77.0,0.62388,0.08221,58
101.92922,73.0,0.68038,0.25809,2105
7795.13479,268.0,1.29602,0.06245,2446
3521.86799,92.0,0.51836,0.07626,1003
81.92649,166.0,0.52929,0.06054,106
8.23032,159.0,1.09408,0.14078,550
16103.88466,3.0,0.39129,-0.00991,1074
3.78915,154.0,0.99836,0.26628,1384
0.01999,19.0,1.18536,0.86127,1406
0.01999,170.0,1.24905,0.19178,2107
0.01999,109.0,1.15495,0.10097,1457
0.01999,142.0,1.35095,0.20384,882
7.13216,96.0,0.99655,0.13169,2336
63.52058,173.0,1.18421,0.06951,2388
922.09216,174.0,0.47171,0.17407,1921
112.83331,67.0,0.6786,0.06041,2041
1.62029,244.0,1.36368,0.33826,995
4532.9882,6.0,0.35336,0.04069,1240
0.01999,30.0,1.43174,0.17572,1653
12521.75934,1.0,0.3307,-0.03542,1942
0.57738,342.0,1.35746,0.56813,291
19952.00489,156.0,0.36494,0.00032,61
19845.15708,108.0,0.31119,0.00364,1208
0.01999,149.0,1.10465,0.19741,1125
152.77438,216.0,0.57765,0.07287,1912
1152.25707,73.0,0.45582,0.06763,1373
21.9182,179.0,0.96511,0.21927,719
28.94412,26.0,0.65703,0.23269,56
12390.42264,273.0,0.37266,0.01825,441
0.01999,282.0,1.42042,0.14377,990
6282.22914,149.0,0.61671,0.05625,1233
6.93473,220.0,1.0983,0.10032,681
1123.67732,233.0,1.00732,0.06416,2461
118.7526,172.0,0.62919,0.05285,2139
15984.54091,75.0,0.31117,-0.02734,885
0.01999,133.0,1.41381,0.23044,1246
16099.46534,116.0,0.349,0.05955,1113
4.42623,5.0,0.89874,0.0884,2101
0.01999,78.0,1.72945,0.26422,1759
0.01999,263.0,1.56412,0.49851,628
48.13408,20.0,0.72681,0.10825,1851
0.01999,209.0,1.24085,0.3179,1582
3155.51496,247.0,0.36704,0.0594,2423
16194.90687,163.0,0.31025,-0.0247,1839
0.43373,148.0,1.05038,0.18222,975
0.01999,247.0,1.34332,0.12707,2176
487.40781,168.0,0.48009,0.12683,1850
0.01999,341.0,1.61504,0.30026,321
6285.4265,12.0,0.30663,0.05823,1031
5.25359,8.0,0.92928,0.24703,648
486.48586,54.0,0.50461,0.07106,2162
15591.72812,181.0,0.3246,-0.00953,2286
4.32905,197.0,1.77171,0.25205,795
0.01999,255.0,1.82732,0.51238,1700
0.01999,82.0,1.68459,0.39609,1248
256.14053,210.0,0.60491,0.09912,2440
0.59474,150.0,1.38731,0.70879,1484
3460.97951,63.0,0.40562,0.00385,1450
9.16697,9.0,1.30105,0.28574,845
2207.66422,335.0,0.34083,0.066,2178
4.06551,57.0,1.35091,0.55864,906
2393.06116,247.0,0.49184,0.02538,658
9.44966,206.0,0.80653,0.27865,1715
2.38241,7.0,0.98283,0.07739,2067
1546.09862,63.0,0.53493,0.18202,1120
754.18431,167.0,0.40266,-0.06123,2477
102.73672,130.0,0.87422,0.12816,716
55.53678,284.0,0.79215,0.17169,2211
20004.453,212.0,0.28249,-0.06595,2396
16090.28085,54.0,0.36923,-0.04666,1791
7.56979,192.0,1.2318,0.36504,1814
0.31283,184.0,1.71866,0.07967,2318
114.77009,132.0,0.65919,0.08512,2410
6.03752,5.0,1.20538,0.05653,38
0.01999,211.0,1.38444,0.15431,610
0.01999,287.0,0.66225,0.05939,372
183.8114,106.0,0.7781,0.25265,1302
0.01999,228.0,1.60597,0.39632,412
1819.14063,38.0,0.46553,0.12852,376
0.01999,30.0,1.09731,0.16484,1594
3233.95603,132.0,0.41746,-0.00918,382
10.08233,33.0,0.85942,0.233,1751
3133.56023,56.0,0.51317,0.07406,776
15861.4495,304.0,0.33431,0.00135,2111
154.67224,86.0,0.78922,0.16038,720
20.72421,295.0,0.82282,0.13695,1952
32.83713,279.0,0.73192,0.06007,2345
0.01999,7.0,1.24175,0.04537,2240
0.01999,74.0,1.79279,0.15995,1073
0.01999,91.0,1.26289,0.16399,891
2.96984,232.0,1.21097,0.04924,360
10.52349,35.0,0.81154,0.06419,151
20.02445,250.0,0.8735,0.16176,255
2188.71945,16.0,0.51058,0.04972,1836
150.39067,71.0,0.63364,0.1623,1234
8.66616,7.0,0.8613,0.27113,1586
3.18536,9.0,1.05783,0.28678,1902
190.01435,133.0,0.61485,0.16678,634
10025.91318,1.0,0.40429,-0.01494,1809
135.86876,252.0,0.71928,0.23269,560
37.17535,145.0,0.73011,0.28592,1607
0.01999,174.0,1.5681,0.85629,1601
0.01999,86.0,1.23557,0.22759,271
178.43108,57.0,0.68938,0.21432,138
20004.453,100.0,0.37347,-0.01859,866
736.38582,164.0,0.49185,0.06355,140
0.01999,229.0,1.84603,0.76002,1482
0.01999,31.0,1.49407,0.12051,467
0.01999,350.0,1.52467,0.67715,450
5.99525,57.0,1.07272,0.12442,527
0.01999,11.0,1.57087,0.25078,1482
6248.60105,271.0,0.29939,0.12261,448
0.01999,16.0,1.2474,0.12249,947
20004.453,192.0,0.39208,-0.00122,663
1.60309,318.0,1.51676,0.22475,266
0.01999,231.0,1.66929,0.30943,1613
0.01999,51.0,0.59042,0.14652,1036
0.08944,42.0,1.31363,0.15461,1417
0.01999,190.0,1.85322,0.26705,457
62.80461,176.0,0.65745,0.16859,824
0.01999,145.0,1.53041,0.09294,1949
452.68863,28.0,0.668,0.15399,721
8.852,12.0,0.91126,0.25186,1859
3418.20476,92.0,0.35976,0.11868,1296
0.01999,66.0,1.58358,0.17401,1045
1297.03443,139.0,0.42611,0.12486,78
2624.76721,86.0,0.32737,-0.03842,1523
0.01999,120.0,0.93843,0.15074,2121
3400.88457,146.0,0.52364,0.06139,193
0.01999,84.0,1.19794,0.06336,2089
5097.25285,27.0,0.34556,0.03301,178
0.01999,112.0,1.49364,0.13249,724
22.79087,317.0,0.82451,0.17291,2036
9.68858,126.0,0.98665,0.14457,2334
13.11642,134.0,0.59396,0.11447,42
143.19924,247.0,0.61378,0.10074,2026
157.73539,258.0,0.73723,0.19437,275
108.87448,158.0,0.55882,0.23711,1247
14.49504,278.0,0.63103,0.07586,2142
0.01999,162.0,1.21472,0.24464,1348
1023.04849,214.0,0.43694,0.18391,811
0.01999,314.0,1.97617,0.70442,1327
10.16285,31.0,0.94472,0.28695,1576
0.01999,222.0,1.06869,0.16191,2457
4.34321,65.0,1.33246,0.13327,127
6250.85038,248.0,0.4665,-0.00023,2495
0.01999,10.0,1.29546,0.11937,1637
492.43101,59.0,0.55773,0.063,1984
0.01999,16.0,0.90905,0.29837,1484
23.55659,84.0,0.95124,0.28453,939
12.38965,32.0,0.95087,0.04719,2242
0.01999,93.0,1.12763,0.14776,2185
15809.10595,230.0,0.33962,0.01155,2344
0.01999,36.0,1.326,0.1549,1212
43.7831,226.0,0.67565,0.04607,2112
19976.69586,31.0,0.41834,-0.01131,1208
11.68156,201.0,1.2287,0.25148,954
0.22421,92.0,0.96336,0.05588,1841
9910.11925,129.0,0.34446,0.00831,1831
3426.04233,90.0,0.37399,0.09591,814
867.91702,229.0,0.60478,0.15015,1359
0.01999,75.0,1.53752,0.1526,606
226.2032,155.0,0.56824,0.09983,58
1516.40443,341.0,0.64002,0.04913,324
22.63287,212.0,0.82069,0.1618,350
0.01999,239.0,1.27597,0.67671,1107
22.58904,102.0,0.94669,0.24359,598
0.51355,197.0,1.06456,0.23943,1663
3.05232,99.0,1.09479,0.22391,944
414.03842,20.0,0.59093,0.10943,1512
1.45388,217.0,1.08667,0.25784,1045
6250.60628,271.0,0.49248,0.02651,2455
232.5433,293.0,0.66382,0.1156,312
90.1303,111.0,0.72215,0.22559,1040
4.19004,16.0,1.11585,0.11744,1799
456.90258,9.0,0.43133,-0.05957,878
31.3743,78.0,0.71464,0.14213,2029
0.01999,297.0,1.14195,0.48749,504
681.82861,196.0,0.52839,0.16899,1499
7.08139,226.0,0.9342,0.17926,1667
3597.84115,152.0,0.36984,0.08444,976
4694.94591,147.0,0.32884,0.02118,1119
73.84109,11.0,0.50518,0.22233,1686
0.01999,278.0,1.2192,0.86017,417
9960.33275,99.0,0.35694,0.02693,1632
2183.35001,35.0,0.53162,0.09682,204
4.24271,183.0,1.634,0.29087,1007
20004.453,253.0,0.40487,-0.01666,1436
3.08544,274.0,0.90201,0.39249,2240
2.91163,31.0,0.99479,0.1387,209
187.85855,195.0,0.56427,0.13118,1194
657.12395,201.0,0.60483,0.04315,2202
11.03777,206.0,0.81705,0.10755,2209
0.01999,18.0,1.09412,0.27308,1426
138.28916,332.0,1.54148,0.22192,310
2.03263,203.0,1.2433,0.25983,969
0.01999,129.0,1.78623,0.43725,1357
4073.19674,69.0,0.42221,0.01565,193
0.01999,19.0,1.3717,0.04386,1947
0.01999,81.0,1.22459,0.19813,1282
2.33887,87.0,1.26273,0.16528,1823
2216.77358,258.0,0.45178,0.02303,2298
1866.54722,156.0,0.47632,0.11205,1489
0.01999,278.0,1.50863,0.56185,1429
1250.38245,32.0,0.36314,0.07222,1941
1.08825,84.0,1.28025,0.26947,696
0.01999,272.0,1.22791,0.26698,783
653.69063,161.0,0.52612,0.11766,1477
5.88403,278.0,1.37296,0.08528,1395
0.01999,31.0,1.08241,0.05756,2179
9.32087,69.0,0.81839,0.07115,1844
6.71057,90.0,1.11225,0.0995,1624
0.01999,201.0,1.04196,0.11846,2463
5.84715,81.0,0.94753,0.30046,1047
192.16943,70.0,0.68052,0.16014,1172
93.33019,228.0,1.07604,0.16874,2413
12661.89367,171.0,0.34732,0.03275,1035
1728.73494,75.0,0.51027,0.05205,2013
0.01999,10.0,1.49394,0.74572,626
2512.84043,4.0,0.49649,0.04757,2163
4320.87575,137.0,0.44412,0.02495,1929
1741.52164,262.0,0.36282,0.00738,2386
2697.93374,67.0,0.45787,0.04542,1326
1751.18454,150.0,0.34549,0.0306,505
2462.51979,106.0,0.51211,0.03456,113
26.91807,55.0,0.77791,0.05532,1812
752.28993,12.0,0.3933,0.14539,1749
4600.45977,275.0,0.37487,0.04476,240
0.01999,254.0,1.42051,0.25927,1713
642.76654,190.0,0.516,0.16924,558
10062.41822,79.0,0.32048,0.02143,928
109.2067,11.0,0.75155,0.1384,488
46.09064,19.0,0.92814,0.15428,1668
313.71342,89.0,0.64194,0.15366,1702
5.70393,126.0,1.12732,0.23307,1144
84.63052,101.0,0.70095,0.2369,1323
0.01999,139.0,0.82071,0.63773,1453
6.73393,163.0,1.1423,0.08002,1155
6336.22053,113.0,0.40004,0.01634,2484
36.93693,34.0,0.85389,0.13647,1153
798.34162,177.0,0.5408,0.05672,158
0.92079,70.0,1.36214,0.62766,1748
10078.12761,3.0,0.37355,0.05494,1543
9.13187,74.0,0.96387,0.25022,1198
16.74586,106.0,0.76337,0.07423,1658
0.01999,158.0,1.4682,0.80408,1370
14.46631,186.0,1.03122,0.27503,661
0.01999,55.0,1.26427,0.10725,65
205.39542,104.0,0.51831,0.29292,938
0.48345,119.0,1.22623,0.14738,1369
0.69747,267.0,1.71367,0.10012,1421
1.82964,102.0,1.25119,0.23555,1487
3555.24166,189.0,0.51983,0.14777,1239
3823.06659,6.0,0.32354,0.0176,953
7.51307,6.0,0.97221,0.06111,682
0.01999,133.0,0.96813,0.00747,1245
406.89817,59.0,0.4273,0.19937,504
15.28961,282.0,0.96712,0.16593,553
0.01999,163.0,1.32195,0.03543,822
1.70035,244.0,0.84812,0.23994,2087
0.01999,36.0,1.39334,0.16993,967
0.06469,6.0,0.4571,0.00473,1432
54.71721,82.0,0.57292,0.29907,868
0.01999,123.0,1.44794,0.10847,630
104.98049,32.0,0.55908,0.10975,33
18.63699,154.0,0.77792,0.08236,2214
0.01999,34.0,0.95831,0.1288,1051
390.18259,76.0,0.3717,0.17241,1209
103.12746,131.0,0.72237,0.08745,1404
0.01999,144.0,1.08788,0.01326,2454
3267.50593,9.0,0.34352,0.02475,1815
0.01999,251.0,1.40451,0.07084,2475
57.34399,79.0,0.65383,0.11964,1853
6467.09619,196.0,0.3137,0.03048,490
15.59038,243.0,0.95183,0.26524,2398
3.81689,24.0,1.12682,0.2475,120
10.92126,225.0,0.83759,0.1902,262
6393.25371,47.0,0.39807,0.02919,1801
1135.84828,121.0,0.40098,0.21954,1096
5.63491,228.0,0.98195,0.18256,2340
6.56095,219.0,1.02674,0.20939,313
0.01999,126.0,1.39197,0.461,1642
1736.1836,122.0,0.5589,0.0437,1870
30.5349,208.0,0.8372,0.24013,499
0.01999,202.0,1.39844,1.06497,763
2.38357,28.0,1.01924,0.10541,1552
2394.73125,229.0,0.48497,-0.02482,380
3586.98993,202.0,0.41522,0.03753,547
3040.02296,75.0,0.53017,0.07178,117
2.90965,129.0,1.04622,0.21625,978
2221.51208,6.0,1.40857,0.09119,995
15969.24378,67.0,0.33153,-0.03337,2284
0.02939,201.0,0.92041,0.13577,1165
